Vmain	Vharm	I0	phimain	Phi_F	phih	
2699.624811431367	848.9058754178146	0.0005787037037037037	-1.243720029766666	6.900055927158785e-05	-0.000641614572995719	
2699.624811431367	848.9059365828182	0.0005787037037037037	-1.243720029766666	6.900096567723572e-05	-0.000641852901599238	
2699.624811431367	848.9059977501661	0.0005787037037037037	-1.243720029766666	6.899994832500137e-05	-0.0006420954429762205	
2699.624811431367	848.9060589179852	0.0005787037037037037	-1.243720029766666	6.89986494355152e-05	-0.0006423387566665273	
2699.624811431367	848.9061200888804	0.0005787037037037037	-1.243720029766666	6.899550354254829e-05	-0.000642587617184498	
2699.62483104048	848.9061812666101	0.0005787037037037037	-1.243720008356498	6.898820139820184e-05	-0.0006428489054475239	
2699.62483104048	848.9062424276852	0.0005787037037037037	-1.243720008356498	6.899112947878207e-05	-0.000643079580610717	
2699.62483104048	848.9063035984301	0.0005787037037037037	-1.243720008356498	6.898813412499258e-05	-0.0006433278793140929	
2699.62483104048	848.9063647679615	0.0005787037037037037	-1.243720008356498	6.898591788780192e-05	-0.0006435738609382735	
2699.624850649595	848.9064259513209	0.0005787037037037037	-1.243719986946331	6.897524920563929e-05	-0.0006438450491488279	
2699.62487025871	848.9064871248761	0.0005787037037037037	-1.243719965536163	6.897058981178487e-05	-0.0006440981924697997	
2699.62487025871	848.9065483006365	0.0005787037037037037	-1.243719965536163	6.896458189547831e-05	-0.0006443552677057873	
2699.62487025871	848.9066094793729	0.0005787037037037037	-1.243719965536163	6.895680324516336e-05	-0.0006446176791243818	
2699.624909476946	848.9066706661631	0.0005787037037037037	-1.24371992271583	6.894413081528511e-05	-0.0006448946948942602	
2699.624929086065	848.9067318495576	0.0005787037037037037	-1.243719901305664	6.893357042513477e-05	-0.0006451653914179012	
2699.624948695186	848.9067930395157	0.0005787037037037037	-1.243719879895498	6.891904749057652e-05	-0.0006454479539672597	
2699.624987913431	848.9068542303114	0.0005787037037037037	-1.243719837075167	6.890402072969768e-05	-0.0006457319207435752	
2699.625007522555	848.9069154149763	0.0005787037037037037	-1.243719815665002	6.889277974007514e-05	-0.0006460045831233607	
2699.624795934018	848.9069766086028	0.0005787037037037037	-1.243719765200243	6.887604867253548e-05	-0.0006462934647557539	
2699.624835152277	848.9070377970588	0.0005787037037037037	-1.243719722379911	6.886254388835108e-05	-0.0006465727973266056	
2699.624854761408	848.9070989870077	0.0005787037037037037	-1.243719700969746	6.884814867667327e-05	-0.0006468547277522774	
2699.624893979673	848.9071601846614	0.0005787037037037037	-1.243719658149417	6.882913565864873e-05	-0.0006471505603844463	
2699.624913588808	848.9072213806528	0.0005787037037037037	-1.243719636739252	6.881113207795002e-05	-0.0006474432333725133	
2699.624952807081	848.9072825799985	0.0005787037037037037	-1.243719593918924	6.879115389589987e-05	-0.0006477418744539332	
2699.624992025359	848.9073437788021	0.0005787037037037037	-1.243719551098598	6.877153665523431e-05	-0.000648039392078692	
2699.625031243642	848.9074049890036	0.0005787037037037037	-1.243719508278272	6.874505390659548e-05	-0.0006483574821720683	
2699.62507046193	848.9074661946127	0.0005787037037037037	-1.243719465457948	6.872136756480144e-05	-0.000648667076404541	
2699.62487848259	848.9075884420224	0.0005787037037037037	-1.243719393583	6.869370473485913e-05	-0.0006489885601990153	
2699.624917700891	848.9077106868883	0.0005787037037037037	-1.243719350762675	6.866758202640858e-05	-0.0006493052693947732	
2699.624976528352	848.9078329319167	0.0005787037037037037	-1.24371928653219	6.864136543299568e-05	-0.000649622118926052	
2699.625015746666	848.907955186328	0.0005787037037037037	-1.243719243711868	6.860959588436619e-05	-0.0006499558195589561	
2699.625074574145	848.9080774429655	0.0005787037037037037	-1.243719179481388	6.857646282324718e-05	-0.0006502933818268719	
2699.625133401636	848.9081996987691	0.0005787037037037037	-1.243719115250911	6.854394422650204e-05	-0.0006506292588788209	
2699.625192229138	848.9083219565309	0.0005787037037037037	-1.243719051020436	6.8510149292027e-05	-0.0006509685060709369	
2699.625000249878	848.9084442093825	0.0005787037037037037	-1.243718979145461	6.847936028159779e-05	-0.0006512986956546118	
2699.625059077404	848.908566468347	0.0005787037037037037	-1.243718914914986	6.844492940204839e-05	-0.0006516397681972652	
2699.62511790494	848.9086887287702	0.0005787037037037037	-1.243718850684514	6.840965337532718e-05	-0.0006519832981053408	
2699.625196341673	848.9088109908101	0.0005787037037037037	-1.243718765043889	6.837341995237656e-05	-0.0006523295662304029	
2699.625255169236	848.9089332603434	0.0005787037037037037	-1.243718700813423	6.833270692059619e-05	-0.0006526891747682395	
2699.625102408434	848.909055529714	0.0005787037037037037	-1.243718586118115	6.829221044769202e-05	-0.0006530482917097569	
2699.625161236027	848.9091778034391	0.0005787037037037037	-1.243718521887651	6.824904611712526e-05	-0.000653415061787177	
2699.625239672836	848.9093000740052	0.0005787037037037037	-1.243718436247037	6.820783558665708e-05	-0.00065377593385052	
2699.625318109665	848.9094223442529	0.0005787037037037037	-1.243718350606427	6.816686995648228e-05	-0.0006541360334650914	
2699.625145739755	848.9095446173415	0.0005787037037037037	-1.243718257321254	6.812416691959532e-05	-0.0006545010478977709	
2699.625224176626	848.9096668902308	0.0005787037037037037	-1.243718171680647	6.808167534841021e-05	-0.0006548655005202964	
2699.625302613515	848.9097891692084	0.0005787037037037037	-1.243718086040045	6.803553284690785e-05	-0.0006552406956499279	
2699.625381050425	848.9099114558085	0.0005787037037037037	-1.243718000399448	6.798497533893198e-05	-0.0006556293715944683	
2699.625228289839	848.9100337397215	0.0005787037037037037	-1.243717885704104	6.793598327252791e-05	-0.0006560129920818447	
2699.625306726795	848.9101560279457	0.0005787037037037037	-1.243717800063511	6.7884496255164e-05	-0.0006564041252625774	
2699.625385163771	848.9102783193143	0.0005787037037037037	-1.243717714422922	6.783124420067213e-05	-0.0006568006647402758	
2699.625483210019	848.910400605254	0.0005787037037037037	-1.243717607372194	6.778124049585491e-05	-0.0006571872338434481	
2699.625330449555	848.9105228903799	0.0005787037037037037	-1.243717492676833	6.773181222154328e-05	-0.0006575721177208838	
2699.625408886602	848.9106451873183	0.0005787037037037037	-1.243717407036254	6.767536161398968e-05	-0.0006579779249855644	
2699.625487323668	848.9107674747823	0.0005787037037037037	-1.24371732139568	6.762453875533203e-05	-0.0006583665299308983	
2699.62558537003	848.9108897658692	0.0005787037037037037	-1.24371721434497	6.75716945577321e-05	-0.0006587613837270023	
2699.625432609688	848.9110120629031	0.0005787037037037037	-1.243717099649591	6.751534652471662e-05	-0.0006591666289406106	
2699.625530656113	848.9111343601551	0.0005787037037037037	-1.243716992598886	6.745887409037323e-05	-0.0006595720144635386	
2699.625628702569	848.9112566623851	0.0005787037037037037	-1.243716885548189	6.739956932685095e-05	-0.0006599860360723131	
2699.625495551631	848.911378962084	0.0005787037037037037	-1.243716749442655	6.734179277141506e-05	-0.000660395283076598	
2699.625593598157	848.9115012673999	0.0005787037037037037	-1.243716642391966	6.728074077062208e-05	-0.0006608142895712099	
2699.625691644714	848.9116235682536	0.0005787037037037037	-1.243716535341284	6.72224073673013e-05	-0.0006612250810240639	
2699.625578103227	848.9117458787944	0.0005787037037037037	-1.2437163778256	6.715838753057178e-05	-0.0006616528639022956	
2699.625676149861	848.9118681792302	0.0005787037037037037	-1.243716270774927	6.710041879494147e-05	-0.0006620623912823032	
2699.625774196526	848.9119904800057	0.0005787037037037037	-1.243716163724263	6.704227848831443e-05	-0.0006624722696093599	
2699.625641045853	848.9121127848356	0.0005787037037037037	-1.2437160276187	6.698181023332588e-05	-0.0006628890989011094	
2699.625758701939	848.9122350893385	0.0005787037037037037	-1.243715899157912	6.692159320842035e-05	-0.0006633050855175959	
2699.625856748711	848.912357396797	0.0005787037037037037	-1.243715792107264	6.685971992764459e-05	-0.0006637260571327186	
2699.625723598174	848.9124797072168	0.0005787037037037037	-1.243715656001687	6.67960894322155e-05	-0.000664152013744479	
2699.625841254388	848.9126020293178	0.0005787037037037037	-1.24371552754092	6.672571910477831e-05	-0.0006645984021929063	
2699.625958910648	848.9127243397359	0.0005787037037037037	-1.243715399080163	6.666232781138221e-05	-0.0006650237968530703	
2699.625825760255	848.9128466542738	0.0005787037037037037	-1.243715262974572	6.659652918564833e-05	-0.0006654562126804375	
2699.625943416606	848.9129689730191	0.0005787037037037037	-1.243715134513826	6.652837234903994e-05	-0.0006658957900977924	
2699.626061073001	848.9130912964163	0.0005787037037037037	-1.243715006053092	6.645754509367821e-05	-0.0006663433014437725	
2699.625947532165	848.9132136194272	0.0005787037037037037	-1.243714848537365	6.638701401219765e-05	-0.000666789829680603	
2699.62606518866	848.9133359467434	0.0005787037037037037	-1.243714720076643	6.631407885326958e-05	-0.0006672436599262088	
2699.626182845199	848.9134582821941	0.0005787037037037037	-1.243714591615932	6.623652245008528e-05	-0.00066771153261036	
2699.626088913975	848.9135806180299	0.0005787037037037037	-1.243714412690078	6.615880024658918e-05	-0.0006681797562237968	
2699.626206570621	848.9137029545299	0.0005787037037037037	-1.243714284229382	6.60807313851408e-05	-0.000668648822256257	
2699.626093030091	848.9138252853141	0.0005787037037037037	-1.243714126713633	6.6006097584232e-05	-0.0006691074966564958	
2699.626210686836	848.9139476205473	0.0005787037037037037	-1.24371399825295	6.592891198933646e-05	-0.0006695736836950239	
2699.626116755899	848.9140699622353	0.0005787037037037037	-1.243713819327077	6.584811590659759e-05	-0.0006700508940085115	
2699.626254022231	848.914192305995	0.0005787037037037037	-1.243713669456298	6.57662023728267e-05	-0.0006705314041850485	
2699.626371679134	848.9143146489108	0.0005787037037037037	-1.243713540995642	6.56848569012058e-05	-0.000671010088691304	
2699.626277748418	848.9144369915409	0.0005787037037037037	-1.243713362069763	6.560371042760505e-05	-0.0006714879305060872	
2699.626395405428	848.9145593320417	0.0005787037037037037	-1.243713233609122	6.55239469926007e-05	-0.0006719616998434041	
2699.62630147486	848.9146816788655	0.0005787037037037037	-1.243713054683235	6.544055847992833e-05	-0.0006724462115941243	
2699.626458351026	848.9148040259687	0.0005787037037037037	-1.243712883402401	6.535707905381396e-05	-0.0006729308636308495	
2699.626344811092	848.9149263641199	0.0005787037037037037	-1.243712725886609	6.527888505696289e-05	-0.0006733995070264953	
2699.626482077865	848.9150487141056	0.0005787037037037037	-1.243712576015897	6.51939909881235e-05	-0.0006738885119743632	
2699.6266193447	848.9151710564964	0.0005787037037037037	-1.243712426145201	6.511349613980686e-05	-0.000674363895516672	
2699.626525414522	848.9152934057161	0.0005787037037037037	-1.243712247219301	6.502919885030969e-05	-0.0006748508640164186	
2699.626662681489	848.9154157563044	0.0005787037037037037	-1.243712097348624	6.494421402711288e-05	-0.000675339868543956	
2699.626588361052	848.9155381073373	0.0005787037037037037	-1.24371189701262	6.48590883640415e-05	-0.0006758292942063981	
2699.626725628161	848.9156604566386	0.0005787037037037037	-1.243711747141965	6.477503002169848e-05	-0.0006763153495199514	
2699.626631698311	848.915782808077	0.0005787037037037037	-1.243711568216048	6.468979217574727e-05	-0.000676804774900841	
2699.626768965553	848.9159051583863	0.0005787037037037037	-1.243711418345411	6.460531429266654e-05	-0.0006772918831232655	
2699.626694645484	848.9160275119675	0.0005787037037037037	-1.243711218009396	6.451906376186169e-05	-0.0006777843273655382	
2699.626831912868	848.9161498693932	0.0005787037037037037	-1.243711068138781	6.443075123396909e-05	-0.0006782830906022497	
2699.626988789952	848.9162722222962	0.0005787037037037037	-1.243710896858097	6.434509298685343e-05	-0.0006787736388191856	
2699.626894860512	848.9163945812744	0.0005787037037037037	-1.243710717932168	6.425615539628016e-05	-0.0006792743677224156	
2699.627032128099	848.9165169351171	0.0005787037037037037	-1.243710568061589	6.417019005250866e-05	-0.0006797658284187769	
2699.626957808489	848.9166392868131	0.0005787037037037037	-1.243710367725571	6.408554158453641e-05	-0.000680253216643445	
2699.627095076216	848.916761641835	0.0005787037037037037	-1.243710217855013	6.39990642566624e-05	-0.0006807460110960228	
2699.627001147106	848.916883993287	0.0005787037037037037	-1.243710038929067	6.391475769211288e-05	-0.0006812322756379885	
2699.627158024665	848.917006357333	0.0005787037037037037	-1.243709867648454	6.382333745809135e-05	-0.0006817399548688652	
2699.627083705434	848.9171287184261	0.0005787037037037037	-1.243709667312425	6.373369727225344e-05	-0.0006822421573748905	
2699.627220973446	848.9172510865293	0.0005787037037037037	-1.243709517441911	6.364020736775218e-05	-0.0006827560852291636	
2699.627146654404	848.9173734563228	0.0005787037037037037	-1.243709317105877	6.354581963184321e-05	-0.0006832725405860884	
2699.627303532298	848.9174958198624	0.0005787037037037037	-1.243709145825314	6.345512841385504e-05	-0.0006837778320045729	
2699.627229213457	848.9176181830886	0.0005787037037037037	-1.243708945489276	6.336467737755468e-05	-0.0006842822105148638	
2699.62736648176	848.9177405491431	0.0005787037037037037	-1.243708795618807	6.327278957784214e-05	-0.0006847910824794301	
2699.627292163109	848.9178629169286	0.0005787037037037037	-1.243708595282764	6.317999466696981e-05	-0.0006853025521589284	
2699.627449041337	848.9179852873071	0.0005787037037037037	-1.243708424002253	6.308581904749703e-05	-0.0006858180940145786	
2699.627374722887	848.9181076593841	0.0005787037037037037	-1.243708223666206	6.299091505054837e-05	-0.0006863361633702159	
2699.627531601286	848.9182300304197	0.0005787037037037037	-1.243708052385722	6.289666124142078e-05	-0.0006868520559903946	
2699.627457283037	848.9183524009438	0.0005787037037037037	-1.24370785204967	6.280273472698499e-05	-0.000687366684637869	
2699.627614161608	848.9184747732098	0.0005787037037037037	-1.243707680769213	6.270796940523386e-05	-0.0006878839109969448	
2699.627520233722	848.918597147221	0.0005787037037037037	-1.243707501843213	6.261238863470436e-05	-0.0006884037350665118	
2699.627696722303	848.9187195262251	0.0005787037037037037	-1.243707309152727	6.251403657959069e-05	-0.0006889317036260501	
2699.627622404455	848.9188419036575	0.0005787037037037037	-1.243707108816668	6.241668507034514e-05	-0.0006894565826875976	
2699.627779283371	848.9189642847784	0.0005787037037037037	-1.243706937536264	6.231742211269929e-05	-0.0006899873594388151	
2699.627704965724	848.9190866631341	0.0005787037037037037	-1.243706737200201	6.221978878514118e-05	-0.0006905130105330226	
2699.627861844811	848.9192090467905	0.0005787037037037037	-1.243706565919823	6.21194359660537e-05	-0.0006910472975976134	
2699.627787527366	848.9193314310602	0.0005787037037037037	-1.243706365583756	6.201877946677508e-05	-0.0006915822164190732	
2699.627964016537	848.9194538144178	0.0005787037037037037	-1.243706172893363	6.191891220582581e-05	-0.0006921151691405836	
2699.627889699304	848.9195762009065	0.0005787037037037037	-1.243705972557293	6.181745631877756e-05	-0.0006926530365722883	
2699.628046578745	848.9196985889629	0.0005787037037037037	-1.243705801276972	6.171514045513839e-05	-0.000693193150643534	
2699.62799187166	848.9198209750341	0.0005787037037037037	-1.243705579530859	6.161414733153857e-05	-0.0006937294730937626	
2699.628148751282	848.9199433606873	0.0005787037037037037	-1.243705408250568	6.151352401056811e-05	-0.0006942646719922951	
2699.628074434463	848.9200657485302	0.0005787037037037037	-1.24370520791449	6.141182384381078e-05	-0.0006948031707145752	
2699.628231314257	848.9201881330134	0.0005787037037037037	-1.243705036634225	6.131209221068798e-05	-0.0006953355608123601	
2699.62817660763	848.920310519189	0.0005787037037037037	-1.243704814888112	6.121142742145049e-05	-0.0006958704081865275	
2699.628102291132	848.9204329036151	0.0005787037037037037	-1.24370461455202	6.11119417317999e-05	-0.0006964018852175791	
2699.6282591712	848.920555293598	0.0005787037037037037	-1.243704443271791	6.100945475155283e-05	-0.0006969423492646509	
2699.628204464929	848.920677684411	0.0005787037037037037	-1.243704221525669	6.090675882565668e-05	-0.0006974837961271074	
2699.628361345179	848.9208000739335	0.0005787037037037037	-1.243704050245469	6.080483089201633e-05	-0.0006980226449808669	
2699.628287029094	848.9209224625366	0.0005787037037037037	-1.24370384990937	6.070351108312702e-05	-0.0006985595277366752	
2699.628463519574	848.9210448556764	0.0005787037037037037	-1.243703657219177	6.05997710510302e-05	-0.0006991036421961638	
2699.628389203702	848.9211672501518	0.0005787037037037037	-1.243703456883074	6.049547482485067e-05	-0.0006996495820164039	
2699.628565694386	848.9212896420005	0.0005787037037037037	-1.243703264192915	6.039277615533897e-05	-0.0007001906770374156	
2699.628491378727	848.9214120320512	0.0005787037037037037	-1.243703063856809	6.02911784122778e-05	-0.0007007283315050294	
2699.628648259512	848.9215344241028	0.0005787037037037037	-1.243702892576695	6.018862968067982e-05	-0.0007012689347292156	
2699.628593554169	848.9216568099188	0.0005787037037037037	-1.243702670830573	6.008959046474565e-05	-0.0007017986549116007	
2699.628750435136	848.9217792020848	0.0005787037037037037	-1.243702499550489	5.998723659928696e-05	-0.0007023386259161768	
2699.62867611989	848.9219015954201	0.0005787037037037037	-1.243702299214375	5.988434622584132e-05	-0.0007028801414323826	
2699.628621414902	848.9220239895494	0.0005787037037037037	-1.243702077468243	5.978106758875984e-05	-0.0007034225695501384	
2699.628778296143	848.9221463847256	0.0005787037037037037	-1.243701906188195	5.96774070755889e-05	-0.0007039663315417943	
2699.62872359139	848.9222687816646	0.0005787037037037037	-1.243701684442064	5.95729021338179e-05	-0.0007045126210130093	
2699.628880472813	848.9223911763775	0.0005787037037037037	-1.243701513162045	5.946981033496603e-05	-0.000705054767812463	
2699.628825768296	848.9225135760082	0.0005787037037037037	-1.243701291415914	5.936409299125328e-05	-0.0007056047079982974	
2699.628982649901	848.9226359734546	0.0005787037037037037	-1.243701120135924	5.9259698539852e-05	-0.0007061505757244291	
2699.628927945618	848.9227583677839	0.0005787037037037037	-1.243700898389794	5.915718521711191e-05	-0.0007066908263271277	
2699.629084827405	848.9228807568812	0.0005787037037037037	-1.243700727109833	5.905758400693834e-05	-0.0007072219492052501	
2699.629010513117	848.9230031555832	0.0005787037037037037	-1.243700526773696	5.895287449248492e-05	-0.0007077686590069021	
2699.629187005326	848.9231255520057	0.0005787037037037037	-1.243700334083773	5.884954221923912e-05	-0.0007083111559280653	
2699.629112691252	848.9232479500723	0.0005787037037037037	-1.243700133747632	5.874558840612456e-05	-0.0007088559696899477	
2699.629057987559	848.9233703472917	0.0005787037037037037	-1.243699912001492	5.864212819618077e-05	-0.0007093989577822146	
2699.629214869802	848.9234927424761	0.0005787037037037037	-1.243699740721598	5.853985981186015e-05	-0.0007099381542687855	
2699.629140556048	848.9236151381192	0.0005787037037037037	-1.243699540385443	5.843740982799676e-05	-0.0007104777016602171	
2699.62931704877	848.9237375365097	0.0005787037037037037	-1.243699347695593	5.833362258459746e-05	-0.0007110213914036656	
2699.629242735229	848.923859936042	0.0005787037037037037	-1.243699147359435	5.822937610612791e-05	-0.0007115665554418005	
2699.629419228155	848.9239823321338	0.0005787037037037037	-1.243698954669618	5.812710367813391e-05	-0.0007121056108811974	
2699.629344914826	848.9241047285573	0.0005787037037037037	-1.243698754333456	5.802484899988042e-05	-0.0007126448065890578	
2699.629521407957	848.9242271255251	0.0005787037037037037	-1.243698561643672	5.792237847651917e-05	-0.0007131844936250076	
2699.629447094841	848.9243495204004	0.0005787037037037037	-1.243698361307508	5.782109612398352e-05	-0.0007137203188483099	
2699.6296039778	848.9244719170947	0.0005787037037037037	-1.243698190027728	5.771903006388017e-05	-0.0007142587417587887	
2699.629549275272	848.9245943136942	0.0005787037037037037	-1.243697968281589	5.76171569688509e-05	-0.0007147966028184793	
2699.629474962477	848.9247167107951	0.0005787037037037037	-1.24369776794541	5.751514400032581e-05	-0.0007153348849948671	
2699.629631845711	848.9248391084834	0.0005787037037037037	-1.243697596665667	5.741284011190256e-05	-0.0007158737287109584	
2699.629577143538	848.9249615058203	0.0005787037037037037	-1.243697374919518	5.731097599174464e-05	-0.0007164115893052436	
2699.629734026953	848.9250839048985	0.0005787037037037037	-1.243697203639804	5.720833088646297e-05	-0.0007169519071603681	
2699.629659714572	848.9252062986222	0.0005787037037037037	-1.243697003303618	5.71086304056684e-05	-0.000717483027104393	
2699.629836208614	848.925328696052	0.0005787037037037037	-1.243696810613971	5.700697064389926e-05	-0.0007180198340559496	
2699.629761896444	848.9254510910282	0.0005787037037037037	-1.243696610277781	5.690701120157194e-05	-0.0007185522175061632	
2699.629918780213	848.9255734862878	0.0005787037037037037	-1.243696438998123	5.680689890201581e-05	-0.0007190846710145582	
2699.629844468245	848.9256958851767	0.0005787037037037037	-1.24369623866193	5.670490888899678e-05	-0.0007196226711043696	
2699.630020962685	848.9258182810489	0.0005787037037037037	-1.243696045972346	5.660467810893583e-05	-0.0007201553349405199	
2699.629946650929	848.9259406769902	0.0005787037037037037	-1.243695845636149	5.650451417968465e-05	-0.0007206877177756699	
2699.630103535052	848.9260630765682	0.0005787037037037037	-1.243695674356547	5.640257102908411e-05	-0.0007212256471897938	
2699.630029223497	848.9261854706272	0.0005787037037037037	-1.243695474020346	5.630350501418628e-05	-0.0007217541680684114	
2699.630205718334	848.9263689015273	0.0005787037037037037	-1.243695281330826	5.620389350991992e-05	-0.000722285024065572	
2699.630131406992	848.9265523321067	0.0005787037037037037	-1.243695080994622	5.610454090122801e-05	-0.0007228149670801542	
2699.630057095758	848.9267357618035	0.0005787037037037037	-1.243694880658406	5.600573440356114e-05	-0.0007233430843602839	
2699.630213980327	848.9269191910034	0.0005787037037037037	-1.243694709378868	5.590704380801289e-05	-0.0007238700078127103	
2699.630139669294	848.9271026210437	0.0005787037037037037	-1.243694509042648	5.580819736491966e-05	-0.0007243979140016954	
2699.630296554035	848.9272860522278	0.0005787037037037037	-1.243694337763136	5.570888279177143e-05	-0.0007249272944080953	
2699.630241853813	848.9274694836499	0.0005787037037037037	-1.243694116016976	5.560946143366157e-05	-0.0007254566745857893	
2699.630398738736	848.9276529124107	0.0005787037037037037	-1.243693944737494	5.551158303869662e-05	-0.0007259813503528445	
2699.630324428117	848.927836343527	0.0005787037037037037	-1.243693744401267	5.541249746151169e-05	-0.0007265094662640692	
2699.630481313211	848.9280197745768	0.0005787037037037037	-1.243693573121811	5.531359291199869e-05	-0.0007270370904657319	
2699.630407002793	848.9282032010926	0.0005787037037037037	-1.243693372785581	5.521718685992389e-05	-0.0007275569911606716	
2699.630563888059	848.9283866288361	0.0005787037037037037	-1.243693201506151	5.512011229115972e-05	-0.000728078506497809	
2699.630489577842	848.9285700601109	0.0005787037037037037	-1.243693001169917	5.502128378428849e-05	-0.0007286053576909257	
2699.63064646328	848.928753488753	0.0005787037037037037	-1.243692829890515	5.492385711993989e-05	-0.0007291275746919013	
